20,0.123858,0.0630535,-0.973026,-1835.43,4904.52,1554.71,0.0170181,-0.0132962,1.63113,24.3544,3917.86,-9.68422
21,0.122785,0.0619775,-0.972539,-1835.51,4904.75,1554.82,0.0172105,-0.0128344,1.63133,24.3247,3917.89,-9.50517
22,0.125402,0.0627658,-0.971588,-1835.53,4904.81,1554.69,0.0169302,-0.0131232,1.63118,24.3749,3917.72,-9.64868
23,0.122084,0.0613929,-0.972003,-1835.76,4905.22,1554.93,0.0176803,-0.0131196,1.63095,24.269,3917.93,-9.72265
24,0.123072,0.0625327,-0.971551,-1835.32,4905.44,1554.39,0.0156766,-0.0160191,1.62904,24.1812,3917.62,-9.75638
25,0.122811,0.0622536,-0.971362,-1835.37,4905.7,1554.38,0.0158148,-0.0161731,1.62901,24.1465,3917.67,-9.82233
26,0.12501,0.0619729,-0.969434,-1835.7,4905.59,1554.71,0.017208,-0.0135987,1.63103,24.3285,3917.87,-9.63333
27,0.125176,0.0618584,-0.968981,-1835.68,4905.84,1554.62,0.017209,-0.0135568,1.63112,24.3649,3917.77,-9.67154
28,0.124164,0.0610517,-0.968773,-1835.78,4906.14,1554.68,0.0163705,-0.00654992,1.63118,24.3759,3917.93,-9.28696
29,0.124953,0.0619901,-0.968482,-1835.74,4906.3,1554.57,0.0175029,-0.0132781,1.631,24.3189,3917.76,-9.68943
30,0.124388,0.061378,-0.96823,-1835.78,4906.61,1554.55,0.0170537,-0.0136742,1.63083,24.317,3917.93,-9.71042
31,0.122176,0.062132,-0.968711,-1835.47,4907.05,1554.21,0.0153315,-0.0135759,1.62705,23.8734,3917.45,-9.72151
32,0.124135,0.0622347,-0.96721,-1835.8,4907.1,1554.61,0.0159534,-0.0129118,1.6272,23.8877,3917.56,-9.65379
33,0.12339,0.0619517,-0.967245,-1835.79,4907.42,1554.46,0.0178638,-0.0143112,1.6343,24.5018,3917.97,-9.67907
34,0.176661,0.0672721,-0.944156,-1835.53,4907.93,1552.43,0.0169759,-0.013299,1.63128,24.3797,3917.76,-9.61845
35,0.186045,0.0673242,-0.953923,-1836.35,4908.76,1552.44,0.0170988,-0.0132905,1.63089,24.2832,3917.9,-9.6116
36,0.189263,0.0675385,-0.953264,-1836.54,4908.92,1552.29,0.0170482,-0.01366,1.63096,24.3401,3917.89,-9.74702
37,0.175065,0.0657097,-0.945119,-1835.71,4909.27,1552.57,0.0156122,-0.015988,1.62911,24.1476,3917.72,-9.79607
38,0.158154,0.0678802,-0.953243,-1836.69,4909.5,1553.31,0.0160823,-0.015488,1.62922,24.132,3917.72,-9.68746
39,0.135399,0.0714508,-0.951029,-1836.14,4909.33,1553.72,0.0179558,-0.014713,1.63452,24.5712,3917.89,-9.7809
40,0.112885,0.0701017,-0.952593,-1836.7,4909.75,1554.59,0.0176348,-0.014223,1.63431,24.5136,3918,-9.53291
41,0.114914,0.0712263,-0.952219,-1836.76,4909.73,1554.53,0.0174405,-0.0142309,1.63444,24.5768,3917.83,-9.65499
42,0.113911,0.0707697,-0.951918,-1836.98,4909.97,1554.53,0.0173216,-0.0135133,1.63086,24.2905,3917.89,-9.70579
43,0.116682,0.0719827,-0.951603,-1836.92,4909.88,1554.13,0.016116,-0.0131615,1.62706,23.8575,3917.52,-9.66639
44,0.115389,0.0708201,-0.95151,-1837.18,4910.12,1554.38,0.015861,-0.0132138,1.62693,23.867,3917.51,-9.70282
45,0.116693,0.0703568,-0.951216,-1837.3,4910.1,1554.15,0.0181975,-0.0149585,1.63458,24.5464,3918.07,-9.75515
46,0.117629,0.0702794,-0.950875,-1837.47,4910.14,1554.14,0.0170202,-0.0132516,1.6312,24.3398,3917.75,-9.62741
47,0.116567,0.068145,-0.950873,-1837.73,4910.31,1554.22,0.0175099,-0.0146328,1.63427,24.5231,3918.01,-9.53769
48,0.119331,0.0689785,-0.950918,-1837.86,4910.13,1554.17,0.0170447,-0.0132177,1.63108,24.3359,3917.78,-9.67574
49,0.119602,0.0680114,-0.950973,-1838.01,4910.17,1554.17,0.0174942,-0.0137678,1.63087,24.2959,3917.92,-9.78195
50,0.120844,0.0677073,-0.950825,-1838.16,4910.04,1554.15,0.0173317,-0.0136785,1.63093,24.3114,3917.95,-9.82554
51,0.122158,0.0673819,-0.950855,-1838.27,4909.97,1554.12,0.0171864,-0.013855,1.63092,24.3297,3917.85,-9.80846
52,0.121112,0.0660085,-0.950477,-1838.44,4909.95,1554.24,0.0169365,-0.0134874,1.63099,24.2872,3917.85,-9.59239
53,0.123873,0.0667302,-0.950485,-1838.46,4909.77,1554.14,0.0171575,-0.0128072,1.63126,24.3669,3917.7,-9.60773
54,0.123301,0.0655291,-0.95051,-1838.61,4909.77,1554.23,0.0171198,-0.0132521,1.63117,24.2967,3917.87,-9.5995
55,0.125192,0.066418,-0.95029,-1838.59,4909.54,1554.16,0.0168907,-0.0138387,1.63101,24.3321,3917.83,-9.72352
56,0.143525,0.0656907,-0.948988,-1838.45,4909.43,1553.66,0.0174244,-0.0137751,1.63094,24.3154,3917.82,-9.90459
57,0.12544,0.0653669,-0.950504,-1838.69,4909.44,1554.22,0.01706,-0.0136718,1.6308,24.2968,3917.99,-9.70587
58,0.144697,0.0655916,-0.948848,-1838.49,4909.25,1553.69,0.0168282,-0.0136899,1.63119,24.3728,3917.71,-9.74582
59,0.125765,0.0647303,-0.950279,-1838.71,4909.32,1554.25,0.0176334,-0.0142616,1.63435,24.5321,3918.03,-9.5504
60,0.127327,0.0652009,-0.95027,-1838.73,4909.16,1554.2,0.0167566,-0.0133599,1.63093,24.3098,3917.81,-9.57584
61,0.145243,0.0647653,-0.948913,-1838.52,4909.14,1553.68,0.0170077,-0.0140428,1.63088,24.3523,3917.86,-9.78759
62,0.127771,0.065104,-0.950685,-1838.69,4909.03,1554.17,0.0170477,-0.0137702,1.63085,24.2931,3917.96,-9.74902
63,0.145899,0.0658573,-0.948816,-1838.38,4908.94,1553.61,0.0170844,-0.0141677,1.63091,24.3744,3917.8,-9.89149
64,0.145295,0.0650146,-0.948878,-1838.36,4909,1553.71,0.0172962,-0.0135577,1.63095,24.2963,3917.81,-9.72849
65,0.144735,0.0651267,-0.948544,-1838.25,4908.98,1553.71,0.0175155,-0.0143246,1.63423,24.5917,3917.89,-9.59026
66,0.126891,0.0656679,-0.950186,-1838.31,4908.95,1554.17,0.0171513,-0.0124036,1.63112,24.341,3917.78,-9.56796
67,0.12688,0.0659653,-0.950042,-1838.26,4908.86,1554.21,0.017313,-0.0133883,1.63108,24.3277,3917.86,-9.60273
68,0.144662,0.0658902,-0.948428,-1837.99,4908.85,1553.73,0.0170858,-0.0139187,1.63081,24.3533,3917.9,-9.81619
69,0.144537,0.0654383,-0.948164,-1837.96,4908.8,1553.76,0.0174975,-0.0138325,1.6307,24.2934,3917.93,-9.78959
70,0.145168,0.0660175,-0.947717,-1837.88,4908.67,1553.71,0.0170066,-0.0135709,1.63114,24.3689,3917.77,-9.81444
71,0.142497,0.0638105,-0.947186,-1838.04,4908.99,1553.96,0.0172263,-0.013224,1.63093,24.2979,3917.81,-9.59972
72,0.124686,0.0650515,-0.948613,-1838.1,4908.77,1554.46,0.0170473,-0.0134184,1.6311,24.3867,3917.74,-9.60128
73,0.124826,0.0648612,-0.94798,-1838.08,4908.76,1554.37,0.0170793,-0.0135901,1.63092,24.3247,3917.87,-9.6299
74,0.124196,0.0645337,-0.947707,-1838,4908.65,1554.42,0.0173029,-0.0135584,1.63095,24.3193,3918.01,-9.72086
75,0.145077,0.0663035,-0.945776,-1837.59,4908.22,1553.71,0.0155434,-0.0164336,1.62882,24.1809,3917.69,-9.80879
76,0.144058,0.0654349,-0.945578,-1837.53,4908.24,1553.8,0.0159993,-0.0157383,1.62921,24.1825,3917.8,-9.66886
77,0.144519,0.066214,-0.944964,-1837.46,4907.98,1553.76,0.0180518,-0.0145871,1.63433,24.5342,3917.88,-9.7102
78,0.144551,0.066347,-0.944955,-1837.38,4907.9,1553.73,0.0169603,-0.0136267,1.6312,24.4048,3917.67,-9.64632
79,0.12577,0.065965,-0.946142,-1837.56,4907.79,1554.29,0.0175969,-0.0140931,1.63434,24.4967,3918.03,-9.56501
80,0.145003,0.0668623,-0.944695,-1837.26,4907.58,1553.73,0.0171788,-0.0132894,1.63107,24.4087,3917.81,-9.78697
81,0.143854,0.0661643,-0.944632,-1837.28,4907.47,1553.8,0.0176961,-0.0138005,1.63036,24.2909,3918.02,-9.75949
82,0.144828,0.0668696,-0.944461,-1837.23,4907.25,1553.73,0.0171308,-0.0141533,1.63025,24.3725,3917.94,-9.81728
83,0.14483,0.06657,-0.944529,-1837.2,4907.15,1553.71,0.0168828,-0.0139222,1.63038,24.3717,3917.89,-9.74022
84,0.126881,0.0671752,-0.945825,-1837.27,4906.89,1554.17,0.0163666,-0.0134478,1.6304,24.3451,3917.84,-9.57115
85,0.144673,0.0671356,-0.94426,-1837.14,4906.75,1553.67,0.0169614,-0.0134747,1.63044,24.3954,3917.85,-9.68194
86,0.144881,0.0667913,-0.944509,-1837.19,4906.57,1553.69,0.0165824,-0.0140542,1.63003,24.328,3917.94,-9.73223
87,0.145543,0.0674315,-0.944592,-1837.13,4906.33,1553.64,0.0164393,-0.0140794,1.63035,24.3548,3917.98,-9.8133
88,0.14547,0.0669326,-0.944597,-1837.16,4906.18,1553.67,0.0154715,-0.0138813,1.62587,23.8299,3917.63,-9.66559
89,0.14586,0.0672427,-0.944275,-1837.24,4905.94,1553.81,0.0157824,-0.0134623,1.62634,23.9139,3917.5,-9.69669
90,0.145758,0.0666077,-0.944274,-1837.22,4905.78,1553.65,0.0169535,-0.01466,1.63332,24.5527,3917.99,-9.65864
91,0.146167,0.0665978,-0.943922,-1837.27,4905.49,1553.68,0.0168699,-0.0142107,1.63356,24.5511,3917.97,-9.62584
92,0.147277,0.067131,-0.943928,-1837.25,4905.16,1553.61,0.0174524,-0.0146797,1.63358,24.576,3917.97,-9.75106
93,0.145664,0.0651643,-0.94353,-1837.53,4905.23,1553.87,0.0164755,-0.0142535,1.63008,24.3092,3918.03,-9.7048
94,0.148563,0.0669952,-0.943398,-1837.38,4904.63,1553.56,0.0159781,-0.0136657,1.62608,23.9317,3917.56,-9.71111
95,0.14676,0.0650305,-0.942714,-1837.63,4904.69,1553.81,0.0165147,-0.013593,1.62608,23.8559,3917.62,-9.66727
96,0.129465,0.0654807,-0.943883,-1837.79,4904.33,1554.19,0.0177451,-0.0133078,1.63086,24.3156,3917.85,-9.667
97,0.149187,0.0663648,-0.942348,-1837.58,4903.91,1553.55,0.0172852,-0.0137816,1.63094,24.3585,3917.73,-9.64171
98,0.148249,0.064983,-0.941566,-1837.66,4903.73,1553.67,0.0169996,-0.0132826,1.63116,24.3243,3917.93,-9.54119
99,0.149128,0.065651,-0.941288,-1837.75,4903.38,1553.9,0.0170538,-0.013755,1.63114,24.3422,3917.77,-9.75945
100,0.149902,0.0662614,-0.941242,-1837.66,4903.06,1553.57,0.0164919,-0.0131744,1.62685,23.8215,3917.6,-9.64177
101,0.151015,0.0670062,-0.94126,-1837.6,4902.68,1553.56,0.0160486,-0.0130876,1.62703,23.834,3917.52,-9.6958
102,0.151021,0.0673046,-0.940943,-1837.57,4902.43,1553.54,0.0173736,-0.0136421,1.63107,24.3477,3917.87,-9.75072
103,0.150952,0.067333,-0.940992,-1837.58,4902.13,1553.57,0.0106325,-0.01402,1.63993,24.8993,3918.14,-9.37134
104,0.151873,0.0682613,-0.94064,-1837.54,4901.8,1553.54,0.0104339,-0.0125635,1.63689,24.727,3917.89,-9.24394
105,0.151421,0.0679274,-0.94024,-1837.53,4901.6,1553.6,0.010646,-0.00750015,1.64017,24.9107,3918.3,-9.14564
106,0.152796,0.0692979,-0.939742,-1837.44,4901.16,1553.54,0.0108687,-0.00793703,1.64018,24.9262,3918.32,-9.25991
107,0.152749,0.0691612,-0.938841,-1837.43,4900.92,1553.53,0.00937752,-0.00686765,1.63675,24.7434,3918.2,-9.26938
108,0.153115,0.0695055,-0.938244,-1837.41,4900.59,1553.53,0.0102116,-0.0134061,1.6365,24.6683,3918.08,-9.46106
109,0.153599,0.0700167,-0.937389,-1837.32,4900.3,1553.51,0.00953609,-0.00674856,1.637,24.7545,3918.04,-9.22498
110,0.152539,0.0689632,-0.936554,-1837.34,4900.09,1553.63,0.0110576,-0.0134014,1.63982,24.8606,3918.17,-9.30711
111,0.153905,0.0703102,-0.936176,-1837.19,4899.64,1553.56,0.0104367,-0.00809288,1.64002,24.9772,3918.22,-9.1805
112,0.153279,0.0697626,-0.935988,-1837.09,4899.44,1553.62,0.00925824,-0.00700875,1.63689,24.7402,3918.2,-9.19863
113,0.153939,0.0705302,-0.935755,-1836.99,4899.03,1553.63,0.00947432,-0.00674666,1.63675,24.7348,3918.21,-9.24793
114,0.154693,0.070895,-0.9357,-1836.92,4898.74,1553.58,0.00913028,-0.00701068,1.63677,24.7554,3918.16,-9.31899
115,0.154267,0.0700982,-0.935546,-1836.86,4898.52,1553.69,0.0172703,-0.0137209,1.63105,24.3005,3917.93,-9.61111
116,0.155701,0.0714871,-0.935514,-1836.71,4898.11,1553.59,0.0177433,-0.0149794,1.63438,24.5533,3917.81,-9.75444
117,0.154326,0.0699978,-0.935446,-1836.63,4897.98,1553.76,0.0176604,-0.0139307,1.63432,24.5103,3917.97,-9.57857
118,0.155844,0.071701,-0.935898,-1836.45,4897.54,1553.67,0.0109778,-0.0141821,1.64005,24.9,3918.06,-9.45661
119,0.155352,0.0711473,-0.936116,-1836.33,4897.44,1553.72,0.0101748,-0.0130389,1.63672,24.708,3918.12,-9.44445
120,0.155705,0.0714712,-0.936729,-1836.21,4897.17,1553.77,0.0108575,-0.00862336,1.6403,24.9379,3918.44,-9.29272
121,0.156132,0.0721777,-0.937169,-1836.04,4896.95,1553.72,0.0172325,-0.0133644,1.63102,24.3562,3917.86,-9.73802
122,0.155147,0.0717682,-0.93754,-1835.95,4896.86,1553.8,0.0172054,-0.0136074,1.63098,24.288,3917.85,-9.62754
123,0.156241,0.0728901,-0.938334,-1835.76,4896.57,1553.77,0.0174967,-0.0146104,1.63443,24.565,3917.84,-9.68913
124,0.155463,0.0725179,-0.938892,-1835.64,4896.52,1553.88,0.0103604,-0.00862207,1.63999,24.9381,3918.32,-9.18581
125,0.155548,0.0734805,-0.939565,-1835.46,4896.24,1553.84,0.0103303,-0.0136144,1.63657,24.6916,3918.06,-9.49483
126,0.154698,0.0727516,-0.940074,-1835.46,4896.37,1554.07,0.0103024,-0.0134128,1.6367,24.7285,3918.08,-9.58241
127,0.107153,0.0780975,-0.955944,-1835.53,4897.01,1555.34,0.017356,-0.0138143,1.63094,24.3012,3918,-9.66125
128,0.105798,0.0800763,-0.958353,-1835.35,4896.85,1555.33,0.0178008,-0.0117929,1.63087,24.2467,3917.62,-9.70985
129,0.105441,0.0784408,-0.957879,-1835.28,4896.88,1555.42,0.0171336,-0.0133051,1.63111,24.3212,3917.81,-9.54349
130,0.104819,0.0795566,-0.959615,-1835.1,4896.73,1555.49,0.0172446,-0.0132115,1.63095,24.3143,3917.78,-9.64675
131,0.104381,0.080295,-0.960796,-1834.9,4896.67,1555.46,0.0172171,-0.0136663,1.63088,24.3279,3917.83,-9.88621
132,0.10421,0.0794322,-0.960999,-1834.8,4896.64,1555.59,0.0154812,-0.0159204,1.62892,24.1173,3917.83,-9.67264
133,0.103164,0.0813762,-0.963263,-1834.58,4896.54,1555.58,0.0158181,-0.0157365,1.62939,24.1919,3917.64,-9.78043
134,0.102412,0.0809474,-0.971164,-1834.82,4897.08,1555.75,0.0179865,-0.0145831,1.6343,24.5435,3918.04,-9.60884
135,0.101547,0.0820673,-0.972882,-1834.67,4896.9,1555.81,0.0169212,-0.0128006,1.63123,24.3437,3917.67,-9.58434
136,0.101255,0.0822831,-0.973757,-1834.49,4896.9,1555.8,0.0174785,-0.0131088,1.63103,24.3342,3917.77,-9.67904
137,0.101263,0.0826766,-0.97427,-1834.36,4896.81,1555.87,0.0170244,-0.0133872,1.63098,24.2897,3917.93,-9.72737
138,0.100932,0.0833527,-0.975803,-1834.14,4896.74,1555.83,0.0191754,-0.012891,1.63046,23.5052,3917.13,-9.54203
139,0.101195,0.0826095,-0.975866,-1834,4896.7,1555.9,0.0188264,-0.0136449,1.6303,23.4784,3917.26,-9.40413
140,0.100611,0.0841169,-0.977211,-1833.76,4896.62,1555.86,0.017234,-0.0135834,1.63132,24.3705,3917.79,-9.7219
141,0.100988,0.0828786,-0.976793,-1833.63,4896.69,1555.91,0.0168956,-0.0125844,1.63108,24.3031,3917.75,-9.52655
142,0.100762,0.0841484,-0.977953,-1833.45,4896.57,1555.94,0.0171935,-0.0127159,1.63129,24.3761,3917.71,-9.54082
143,0.100082,0.0849392,-0.979414,-1833.32,4896.57,1555.93,0.0180431,-0.014639,1.63426,24.5182,3917.93,-9.77728
144,0.10018,0.084614,-0.979612,-1833.18,4896.58,1555.92,0.0172751,-0.0141521,1.63072,24.3271,3918.01,-9.78721
145,0.0997152,0.0860629,-0.981408,-1833.05,4896.51,1555.86,0.0188098,-0.0133134,1.63037,23.4946,3917.1,-9.54236
146,0.100497,0.0841579,-0.980141,-1832.9,4896.61,1555.93,0.0161471,-0.0128396,1.62717,23.8468,3917.7,-9.61123
147,0.0995044,0.0856158,-0.982118,-1832.84,4896.51,1555.92,0.0169915,-0.0136695,1.63107,24.3429,3917.73,-9.63268
148,0.100107,0.0852963,-0.982182,-1832.68,4896.59,1555.9,0.017336,-0.0126129,1.63118,24.3444,3917.73,-9.61959
149,0.100109,0.0852623,-0.982794,-1832.61,4896.54,1555.95,0.0174454,-0.0130179,1.63099,24.2648,3917.79,-9.6573
150,0.0998504,0.0869356,-0.984482,-1832.41,4896.54,1555.89,0.0171268,-0.0139852,1.63095,24.3523,3917.81,-9.81304
151,0.100134,0.0857741,-0.984404,-1832.31,4896.63,1555.88,0.0195738,-0.0133004,1.63015,23.4562,3917.21,-9.48126
152,0.10023,0.0864065,-0.985115,-1832.16,4896.64,1555.9,0.0185677,-0.0134339,1.63052,23.5451,3917.19,-9.39725
153,0.100275,0.086329,-0.985339,-1831.97,4896.74,1555.85,0.0181269,-0.0147996,1.63435,24.5382,3918,-9.73228
154,0.100361,0.0864,-0.985407,-1831.88,4896.84,1555.86,0.0176767,-0.0140031,1.63443,24.524,3917.88,-9.5333
155,0.0994411,0.088035,-0.986535,-1831.7,4896.96,1555.78,0.0171267,-0.0133892,1.63121,24.3428,3917.65,-9.68134
156,0.0994356,0.0873152,-0.986196,-1831.52,4897.1,1555.8,0.0172986,-0.0137139,1.63094,24.3114,3917.85,-9.63108
157,0.102921,0.079268,-0.999468,-1831.1,4896.65,1556.01,0.017305,-0.0140923,1.63088,24.3491,3917.8,-9.89207
158,0.102092,0.087291,-0.987177,-1831.22,4897.41,1555.64,0.0173051,-0.0141584,1.63067,24.3046,3917.96,-9.78753
159,0.10208,0.0873914,-0.98723,-1831.1,4897.53,1555.63,0.0184318,-0.014544,1.63454,24.5515,3918.05,-9.74748
160,0.101993,0.0868667,-0.987073,-1830.94,4897.75,1555.62,0.0166291,-0.00604206,1.63107,24.372,3917.91,-9.38079
161,0.101363,0.0864772,-0.986996,-1830.83,4897.87,1555.64,0.0171081,-0.0136849,1.63098,24.3169,3917.85,-9.54831
162,0.100076,0.0889472,-0.989452,-1830.66,4897.96,1555.53,0.0183363,-0.0150619,1.63458,24.5561,3917.87,-9.83757
163,0.100408,0.0874454,-0.988647,-1830.55,4898.21,1555.57,0.0175328,-0.014019,1.63067,24.2997,3917.94,-9.75443
164,0.0995325,0.0891559,-0.989935,-1830.36,4898.23,1555.52,0.0172614,-0.014266,1.63102,24.3661,3917.82,-9.86383
165,0.0995757,0.0879917,-0.98921,-1830.2,4898.48,1555.55,0.0172223,-0.0138021,1.63088,24.3526,3917.89,-9.75063
166,0.0996094,0.0871184,-0.988498,-1830.14,4898.63,1555.58,0.0104279,-0.00822281,1.64012,24.9451,3918.31,-9.11069
167,0.0992923,0.0880939,-0.989723,-1830.02,4898.81,1555.53,0.0107354,-0.0137713,1.64003,24.9722,3918.06,-9.30477
168,0.098005,0.0862394,-0.989626,-1830.09,4899.02,1555.81,0.0116067,-0.0139134,1.63978,24.8385,3918.21,-9.2663
169,0.0984216,0.0893626,-0.991067,-1829.79,4899.03,1555.48,0.00588444,-0.0236482,1.64503,25.1869,3918.58,-9.10917
170,0.0986897,0.0884485,-0.991293,-1829.75,4899.22,1555.52,0.00562573,-0.0215105,1.64146,24.945,3918.49,-9.13447
171,0.0985813,0.0880921,-0.991109,-1829.64,4899.33,1555.56,0.00459585,-0.0144294,1.64169,25.0019,3918.6,-8.86821
172,0.0985909,0.088823,-0.992468,-1829.57,4899.48,1555.52,0.0171442,-0.0142603,1.63077,24.3335,3917.74,-9.74768
173,0.0991814,0.0866921,-0.99074,-1829.45,4899.7,1555.6,0.0179126,-0.0141035,1.63448,24.5058,3918.08,-9.54423
174,0.0992791,0.0876442,-0.993096,-1829.63,4899.76,1555.71,0.0172748,-0.0135477,1.63115,24.3511,3917.8,-9.63709
175,0.0993041,0.0872529,-0.993194,-1829.53,4899.91,1555.74,0.0114589,-0.0147044,1.63985,24.8667,3918.24,-9.45158
176,0.0984669,0.0885206,-0.994517,-1829.44,4899.97,1555.7,0.00989886,-0.0136324,1.63685,24.7052,3918.01,-9.51955
177,0.0964749,0.0899407,-0.993787,-1828.48,4900.3,1555.36,0.0103464,-0.0135102,1.63676,24.6978,3918.07,-9.54888
178,0.0988108,0.0874527,-0.99371,-1829.01,4900.34,1555.57,0.0172331,-0.0134847,1.63096,24.3123,3917.92,-9.63973
179,0.0985364,0.0884483,-0.994994,-1828.93,4900.48,1555.53,0.0171375,-0.0136599,1.63107,24.3314,3917.72,-9.63602
180,0.0989933,0.0865091,-0.993806,-1828.89,4900.68,1555.56,0.0172631,-0.0134803,1.63114,24.295,3917.84,-9.48019
181,0.0984839,0.087264,-0.996124,-1829.07,4900.8,1555.74,0.0103479,-0.00807032,1.64028,24.943,3918.19,-9.15994
182,0.0971191,0.0885306,-0.995396,-1828.07,4900.99,1555.43,0.00935062,-0.00652285,1.63695,24.7643,3918.15,-9.24136
183,0.0959284,0.0895213,-0.995828,-1827.96,4901.14,1555.41,0.0103105,-0.0134561,1.63662,24.6979,3918.06,-9.52652
184,0.0980321,0.0885461,-0.996876,-1828.42,4901.29,1555.51,0.0160591,-0.0136114,1.62706,23.9052,3917.48,-9.70169
185,0.0973631,0.0882165,-0.994846,-1827.69,4901.45,1555.48,0.0180911,-0.0145921,1.6344,24.4792,3918.11,-9.62545
186,0.0968962,0.0894549,-0.995848,-1827.6,4901.52,1555.44,0.016934,-0.0135192,1.63118,24.3602,3917.77,-9.64028
187,0.0973945,0.0883365,-0.99514,-1827.51,4901.73,1555.47,0.0180111,-0.0146592,1.6341,24.4926,3918.04,-9.61952
188,0.0981064,0.0887851,-0.997261,-1828.07,4901.86,1555.51,0.0171308,-0.0143269,1.63092,24.3205,3917.82,-9.72585
189,0.0980935,0.0884147,-0.996963,-1827.95,4902.07,1555.49,0.0171819,-0.0139754,1.63085,24.3153,3917.91,-9.81707
190,0.0974554,0.0888861,-0.997321,-1827.92,4902.21,1555.48,0.017219,-0.01408,1.6309,24.2798,3917.82,-9.78323
191,0.0974292,0.0886994,-0.99673,-1827.81,4902.37,1555.44,0.0181024,-0.0149965,1.63444,24.5807,3917.94,-9.72693
192,0.0978033,0.0868374,-0.995543,-1827.8,4902.63,1555.5,0.0173044,-0.0145429,1.63425,24.4852,3918,-9.5781
193,0.0971278,0.0885949,-0.996802,-1827.66,4902.64,1555.45,0.017807,-0.0146476,1.63437,24.5905,3917.88,-9.62796
194,0.0968956,0.0882316,-0.99715,-1827.67,4902.9,1555.44,0.018469,-0.0151281,1.63421,24.4775,3917.98,-9.7943
195,0.0965861,0.0883357,-0.996525,-1827.6,4903.04,1555.46,0.0171155,-0.0139022,1.63097,24.3321,3917.97,-9.72331
196,0.0935047,0.0911952,-0.998026,-1826.9,4903.25,1555.27,0.0174245,-0.0140747,1.63098,24.3578,3917.77,-9.92724
197,0.0944811,0.0887794,-0.995699,-1826.83,4903.41,1555.36,0.0170634,-0.0135992,1.63111,24.343,3917.96,-9.64432
198,0.0960376,0.088796,-0.997449,-1827.47,4903.5,1555.48,0.0167617,-0.0138771,1.63113,24.3423,3917.72,-9.65069
199,0.0963395,0.0873543,-0.996535,-1827.46,4903.77,1555.52,0.0178352,-0.0145177,1.63438,24.5382,3918.03,-9.56265
200,0.0938397,0.089548,-0.996523,-1826.81,4903.9,1555.36,0.0169691,-0.0136067,1.63095,24.3272,3917.88,-9.68169
201,0.092936,0.090194,-0.997582,-1826.76,4904.16,1555.33,0.0172004,-0.0138982,1.63088,24.3439,3917.9,-9.83485
202,0.0951736,0.0888178,-0.998374,-1827.42,4904.23,1555.51,0.0187255,-0.0135637,1.63024,23.4515,3917.14,-9.48287
203,0.0950076,0.0895515,-0.999137,-1827.35,4904.42,1555.52,0.0161392,-0.0131713,1.62713,23.8774,3917.45,-9.70637
